,Frequency,Impedance,Phase
0,10000.0,2187.538419033457,1.0247001949045966
1,11800.0,2213.720819685803,0.08099359805237327
2,13600.0,2191.941208268141,-0.6282852317064567
3,15400.0,2210.0963801530474,0.4337973097532881
4,17200.0,2199.7702227729847,-0.1185222893855098
5,19000.0,2186.4922251023145,0.36775958966870803
6,20800.0,2222.1594961961746,0.014753020135572115
7,22600.0,2223.8612578375,-0.9591720227530232
8,24400.0,2217.733444826453,0.2613109087513408
9,26200.0,2216.955781645551,0.31584299398866733
10,28000.0,2236.5479854509085,0.3655376018614902
11,29800.0,2218.2955566268206,0.4883865040844739
12,31600.0,2210.9905069744827,0.3970634766932335
13,33400.0,2233.9248683145174,0.3894902424926272
14,35200.0,2201.0789459995735,0.47919677248921744
15,37000.0,2218.216674111892,0.014296763952074798
16,38800.0,2223.6344862775018,0.5686206802761262
17,40600.0,2228.763882593824,0.44630414484981884
18,42400.0,2209.167043860007,0.42079978337807233
19,44200.0,2235.4023316678695,0.2905493702686499
20,46000.0,2199.114255490797,0.6282784287038794
21,47800.0,2214.933125718081,0.7077873146154161
22,49600.0,2222.7477019729604,0.42679706968635855
23,51400.0,2214.796687555633,0.6366357275572909
24,53200.0,2200.020934468068,0.7542329389626161
25,55000.0,2216.0365776306326,0.470481928876211
26,56800.0,2276.0068640848876,2.2685929433280307
27,58600.0,2204.336288756215,0.6075622787014936
28,60400.0,2220.4119757462695,0.8026093315776279
29,62200.0,2228.856914328856,0.6633538400066072
30,64000.0,2216.036769990871,1.1071178357298095
31,65800.0,2214.721126901094,0.5913345256308844
32,67600.0,2237.661058483013,0.9426713644444931
33,69400.0,2224.166362653828,0.7190001034272768
34,71200.0,2230.746625081064,0.9074527241477881
35,73000.0,2222.178951927814,0.8317532511947547
36,74800.0,2231.9948636587837,0.7478823086489683
37,76600.0,2219.3939898498666,1.060807785741929
38,78400.0,2218.948622725349,0.9473159294411175
39,80200.0,2219.013136543492,1.5715411121352645
40,82000.0,2226.80788073129,1.1746712797944383
41,83800.0,2223.830445021489,0.59258959112924
42,85600.0,2223.4364186316484,1.1785525914860386
43,87400.0,2229.897557928953,1.061298939015046
44,89200.0,2224.60897286313,1.5165223921998745
45,91000.0,2223.53043974907,1.1758803575352772
46,92800.0,2220.4571161017643,1.2810921288345298
47,94600.0,2233.6693397520107,1.181985670514507
48,96400.0,2227.5938089502547,1.3164888060809403
49,98200.0,2219.7353873008888,1.0188021250701809
50,100000.0,2224.7767914911506,1.25754725686528
