,Frequency,Impedance,Phase
0,10000.0,8202.583273347776,0.2863067570442013
1,11800.0,8231.136499907547,-0.034547928485835655
2,13600.0,8196.193349520103,-0.17498083601117287
3,15400.0,8244.266707441639,0.05615774919408523
4,17200.0,8253.68535252348,0.008045723334078048
5,19000.0,8201.164168106981,-0.02609618220782295
6,20800.0,8228.500890876143,-0.08019720949232578
7,22600.0,8216.117414987832,-0.5217031500897065
8,24400.0,8253.798149377544,-0.08639447052240712
9,26200.0,8230.028518820798,-0.06174865241843008
10,28000.0,8241.916983636123,-0.037556608445811435
11,29800.0,8253.589186297348,-0.15325778617943797
12,31600.0,8234.82426105785,0.030884179089639474
13,33400.0,8254.639549664864,-0.19341473797351227
14,35200.0,8213.836789700264,-0.27263585367097676
15,37000.0,8242.377265360727,-0.21988006305093677
16,38800.0,8244.985009014003,0.027630693012667962
17,40600.0,8248.255631343412,-0.06118948193818596
18,42400.0,8225.525218608529,-0.2190184288135697
19,44200.0,8232.685525009254,-0.0885555325534142
20,46000.0,8244.930243195622,0.14340300097228464
21,47800.0,8225.226340645453,-0.046111509318279786
22,49600.0,8244.028197441869,-0.17603895845451234
23,51400.0,8269.288649138083,-0.19366066155151884
24,53200.0,8270.510514859745,0.000993151751856658
25,55000.0,8249.386882001914,-0.05148020028121891
26,56800.0,8224.660887972781,0.29613940104115954
27,58600.0,8256.74618553097,-0.1425242037957446
28,60400.0,8243.614248561062,-0.14334025891247393
29,62200.0,8249.214925451612,-0.12655848191786845
30,64000.0,8250.379859488065,-0.12358248771829494
31,65800.0,8254.232800023497,-0.0733959615536719
32,67600.0,8220.655012452708,-0.07888945955039617
33,69400.0,8248.329963700136,-0.17678018927472294
34,71200.0,8244.425636571634,-0.10023841919911547
35,73000.0,8257.457429024345,-0.07498712301037358
36,74800.0,8225.010812120898,-0.18394572626817762
37,76600.0,8238.37956991797,-0.11749562430634342
38,78400.0,8254.295062897663,-0.19493918522545073
39,80200.0,8232.350740105445,-0.3783317486216333
40,82000.0,8245.275776821341,-0.015453231386857169
41,83800.0,8259.140738736472,-0.27981347231030895
42,85600.0,8251.394391497532,-0.17394515448512493
43,87400.0,8260.994175622154,-0.07129284168462391
44,89200.0,8257.59331054164,0.03378321734061274
45,91000.0,8260.917256789917,-0.2818495243467396
46,92800.0,8246.56452631284,-0.16450160156426819
47,94600.0,8259.596993855355,-0.14978436932011618
48,96400.0,8244.233128369406,-0.15453141100158518
49,98200.0,8248.842960250386,-0.25293180507156876
50,100000.0,8250.062010455622,-0.11500711194094038
