,Frequency,Impedance,Phase
0,10000.0,9997.97077922101,-0.0012239745806255087
1,11800.0,9997.974691229094,-0.0014848623151237916
2,13600.0,9998.99078711085,-0.0008708153694669818
3,15400.0,10000.0,0.0
4,17200.0,10001.397769305982,-0.010354833155588494
5,19000.0,9998.78377303473,0.004457605844038426
6,20800.0,9999.488509707451,-0.012758213667098062
7,22600.0,10001.450781710593,0.014330338713136825
8,24400.0,10001.812462715747,0.027373728617305915
9,26200.0,10000.242419926313,-0.024105608859485983
10,28000.0,10004.858125179899,-0.009188643493473592
11,29800.0,10011.484948426341,0.04241121080809762
12,31600.0,9997.13616195703,-0.006311136605006595
13,33400.0,9996.987044537595,-0.019738075449367898
14,35200.0,9995.96392737391,0.009120239655203477
15,37000.0,9995.070931094146,0.019293645405014104
16,38800.0,9997.26223150461,0.005423434664237448
17,40600.0,9994.063240691721,-0.010842546906303596
18,42400.0,10001.38820414813,-0.002375519896872902
19,44200.0,10000.50662937342,-0.005107810419417547
20,46000.0,10003.50935406685,-0.02222918469863089
21,47800.0,9996.636944900933,-0.04672464155459011
22,49600.0,9995.709028227511,-0.016116217385274467
23,51400.0,9997.411214227379,0.011221640549479162
24,53200.0,9995.208112114658,0.03824090810184089
25,55000.0,9988.505084484093,-0.02002055010262893
26,56800.0,10000.414249193038,0.05430212671296886
27,58600.0,9998.04632510631,0.01367398574541312
28,60400.0,9995.319100638719,0.03133820400194054
29,62200.0,9997.614121689567,-0.02010829047515017
30,64000.0,9997.141286244972,0.008927336459009894
31,65800.0,9995.630588834436,0.0003593872700093925
32,67600.0,10002.170783406114,0.012614310900914916
33,69400.0,10004.49571948793,-0.02434623099492228
34,71200.0,10002.294878727613,-0.011905393556048693
35,73000.0,9995.838902918696,-0.01845806229880509
36,74800.0,9996.831257953687,-0.031076711549644642
37,76600.0,9996.7816867921,-0.02315450139309405
38,78400.0,9996.476214059767,-0.0069496108178555005
39,80200.0,9997.946786423528,-0.0060851917317563675
40,82000.0,10002.54723437637,-0.010173389128738108
41,83800.0,10000.864680084118,-0.024683535436622606
42,85600.0,9993.407782031081,-0.004099846346548475
43,87400.0,9998.038059239227,-0.007078932792012438
44,89200.0,10002.834837086755,0.0043486222536444075
45,91000.0,9996.863357054734,0.01668596042770787
46,92800.0,9999.43453932842,-0.03188689785685028
47,94600.0,10000.469118012283,-0.007979826318887717
48,96400.0,10000.056510100836,-0.01331982889723804
49,98200.0,10000.950949750419,-0.00242242374486068
50,100000.0,10001.517768592255,-0.010120167235868394
