,Frequency,Impedance,Phase
0,5000.0,177659.86976102224,-29.013512686526383
1,5474.988242865275,172305.32187401835,-31.14967759762709
2,5949.976485730551,169492.44720526328,-33.36910138535353
3,6424.964728595826,164421.3721675376,-35.4484645191622
4,6899.952971461102,161271.88786066385,-37.32718631080979
5,7374.941214326377,156767.61621414285,-39.38983724410076
6,7849.929457191653,152841.2686215636,-41.045373181474275
7,8324.917700056929,148659.65778263725,-42.795398461398804
8,8799.905942922203,144998.50920893135,-44.33189105586453
9,9274.894185787478,140981.67180718647,-45.90716155349995
10,9749.882428652754,137355.94165938158,-47.26817443016961
11,10224.87067151803,133860.85811854762,-48.683434314794425
12,10699.858914383305,130198.97837222945,-49.89880897637369
13,11174.84715724858,127128.63201666586,-51.20903669443831
14,11649.835400113856,123690.23209909594,-52.40089324020053
15,12124.823642979132,120644.16490477759,-53.467030061587536
16,12599.811885844407,117601.22047189085,-54.470044142354965
17,13074.800128709681,114699.07779499961,-55.50087931560478
18,13549.788371574958,111891.4609054636,-56.37353551882137
19,14024.776614440234,109246.97922875655,-57.310783950480925
20,14499.764857305508,106683.52430641763,-58.17948733777243
21,14974.753100170783,104177.36153947904,-58.973692100605575
22,15449.74134303606,101724.33455199783,-59.77455527586065
23,15924.729585901336,99387.3736448,-60.55568166225976
24,16399.71782876661,97136.88347334502,-61.251108313924476
25,16874.706071631885,95225.739637304,-61.81778327590817
26,17349.69431449716,93148.08312903553,-62.617657079623484
27,17824.682557362437,91007.76364095013,-63.19286637683564
28,18299.670800227712,89039.13551276685,-63.80763175312933
29,18774.659043092986,87299.66915955879,-64.34487928408797
30,19249.647285958265,85545.31026746257,-64.89671116285254
31,19724.63552882354,83709.43123147119,-65.45670725597785
32,20199.623771688814,82130.71942204247,-65.9462995447565
33,20674.612014554088,80480.13801781574,-66.43762395068006
34,21149.600257419363,78924.53447867175,-66.8710863819598
35,21624.58850028464,77476.62885286655,-67.39674077364924
36,22099.576743149915,75886.87257442968,-67.8177063965544
37,22574.56498601519,74501.25604745506,-68.16658470856476
38,23049.553228880468,73154.97947427495,-68.47894681563
39,23524.541471745742,71998.20226620082,-68.98656644879429
40,23999.529714611017,70735.35649022525,-69.38974086993676
41,24474.51795747629,69400.10648185134,-69.66954453391156
42,24949.506200341566,68294.93434612078,-70.06927935073776
43,25424.494443206844,67136.94360548179,-70.39643141314502
44,25899.48268607212,66049.01758148993,-70.71041203990308
45,26374.470928937393,64957.41203226769,-71.03587665371512
46,26849.45917180267,63919.02638248703,-71.33380172706478
47,27324.447414667946,62947.12101427286,-71.61540962514218
48,27799.43565753322,61952.57367338434,-71.92121071986327
49,28274.423900398495,60942.27990572166,-72.20533485643432
50,28749.41214326377,60158.96088242326,-72.41178637479919
51,29224.400386129048,59267.19622034115,-72.59138793819568
52,29699.388628994322,58507.12447583641,-72.81647075801646
53,30174.376871859597,57777.317084628776,-72.87576204165777
54,30649.365114724875,57224.05279351162,-72.89419373081302
55,31124.35335759015,56643.121734432985,-72.88026691156549
56,31599.341600455424,56070.525019266126,-73.01351675127839
57,32074.3298433207,55442.10576266282,-73.11453355009223
58,32549.318086185973,54811.96289191924,-73.17520402142878
59,33024.30632905125,54494.27651818744,-72.89967249186049
60,33499.29457191653,54258.70998713819,-72.65642481683474
61,33974.2828147818,53923.015018674,-72.4820030824601
62,34449.27105764708,53569.375114641865,-72.38785265145995
63,34924.25930051235,53015.20721675974,-72.1470444087461
64,35399.24754337763,52619.902144509695,-72.57109410319975
65,35874.235786242905,51911.47075367114,-72.87486678789872
66,36349.224029108176,51674.88013442473,-72.29839548511688
67,36824.212271973454,51693.93470365421,-71.48000255694205
68,37299.200514838725,51641.1062623065,-70.79335988400277
69,37774.188757704,51595.74626208185,-70.30220785519225
70,38249.17700056928,51436.92252249717,-69.87277223798455
71,38724.16524343455,51251.49998038886,-69.63400265028596
72,39199.15348629983,50949.72988968415,-69.68207411744845
73,39674.14172916511,50496.45903488394,-69.97730027461006
74,40149.12997203038,49884.806953558116,-70.35617322984243
75,40624.11821489566,49203.38288658795,-70.60541945726811
76,41099.106457760936,48612.15243089635,-70.77148674568286
77,41574.09470062621,48145.36460050805,-70.41242946255423
78,42049.082943491485,48142.27197661771,-68.64384024609046
79,42524.071186356756,48159.44166938149,-67.05052507865364
80,42999.059429222034,48148.86234197522,-65.46217523477361
81,43474.04767208731,48176.19909671486,-63.905056817392335
82,43949.03591495258,48174.963191806506,-62.62748576281223
83,44424.02415781786,48167.63277993498,-61.11747807500828
84,44899.01240068313,48209.43795167314,-59.85913070831157
85,45374.00064354841,48146.95151904998,-58.575197296259034
86,45848.98888641369,48207.24551280688,-57.39057702207276
87,46323.97712927896,48143.85853014718,-56.13559742494317
88,46798.96537214424,48167.58976819101,-55.00605529042264
89,47273.953615009515,48178.15532876518,-53.819378143539694
90,47748.94185787479,48213.54756135913,-52.879957699814156
91,48223.930100740065,48218.90321421101,-51.72903290613942
92,48698.91834360534,48204.1135492596,-50.76015915248138
93,49173.90658647061,48179.68144083169,-49.720447517806974
94,49648.89482933589,48229.694982933484,-48.716622741787546
95,50123.88307220116,48197.42822470508,-47.75980687796624
96,50598.87131506644,48232.42539303317,-46.799159922772446
97,51073.85955793172,48226.6138740268,-45.83273187230901
98,51548.84780079699,48218.56098290728,-45.00351989225476
99,52023.83604366227,48226.16192965373,-44.113946610875644
100,52498.82428652754,48223.337708461484,-43.17575253658208
101,52973.81252939282,48231.63452487257,-42.38590328930542
102,53448.800772258095,48244.95827875365,-41.582331580887285
103,53923.789015123366,48268.44965741198,-40.742146864092206
104,54398.777257988644,48255.21249512873,-39.93864334069207
105,54873.76550085392,48268.7813687778,-39.12952066774926
106,55348.75374371919,48282.87348459915,-38.38328389513828
107,55823.74198658447,48275.437830522176,-37.61173796221965
108,56298.73022944975,48292.859558499105,-36.85861486013198
109,56773.71847231502,48263.64072775212,-36.17780807105834
110,57248.7067151803,48288.07435329984,-35.40032862451784
111,57723.69495804557,48289.65247769115,-34.65993589797375
112,58198.68320091085,48313.62987838619,-33.969260302720045
113,58673.671443776126,48316.673465918575,-33.235287865226724
114,59148.6596866414,48314.93332524788,-32.62247383932555
115,59623.647929506675,48318.52590717274,-31.91526171216367
116,60098.636172371946,48322.98103422488,-31.246401496823296
117,60573.624415237224,48322.3576290264,-30.59764272247247
118,61048.6126581025,48306.57842573538,-29.91620727619096
119,61523.60090096777,48346.145948253405,-29.310817488903297
120,61998.58914383305,48334.79585348919,-28.717062602427916
121,62473.57738669833,48343.79151604457,-28.116881893261564
122,62948.5656295636,48371.63137205907,-27.418338245926464
123,63423.55387242888,48363.43725301426,-26.811095507776088
124,63898.542115294156,48372.75428487789,-26.229484072553362
125,64373.53035815943,48396.26181311779,-25.689328684785437
126,64848.518601024705,48386.29754733427,-25.04129245731349
127,65323.506843889976,48413.501115215906,-24.435830456532187
128,65798.49508675525,48392.625486310215,-23.944508257678535
129,66273.48332962053,48425.44275364081,-23.35333981410588
130,66748.47157248581,48445.05899883551,-22.767610480330802
131,67223.45981535109,48429.42947401807,-22.26412484450759
132,67698.44805821635,48430.6014823224,-21.695070625358653
133,68173.43630108163,48470.395420869114,-21.221495307575196
134,68648.42454394691,48423.285339872025,-20.611061567711317
135,69123.41278681217,48455.30696514924,-20.13604859814035
136,69598.40102967745,48443.821729534204,-19.595635966852115
137,70073.38927254273,48471.3743572188,-19.08090168683117
138,70548.377515408,48444.96014341361,-18.561806340376904
139,71023.36575827328,48476.02696418741,-18.071802719910522
140,71498.35400113856,48530.92300504891,-17.712709571335893
141,71973.34224400384,48477.39992696104,-17.071382832341214
142,72448.3304868691,48485.713279831965,-16.54383442486818
143,72923.31872973438,48489.22808051543,-16.072877160888538
144,73398.30697259966,48524.13320198797,-15.664021044022604
145,73873.29521546494,48513.77701410358,-15.14895592629722
146,74348.28345833022,48529.899024951716,-14.661192135630415
147,74823.27170119548,48384.78001875365,-13.846153892649227
148,75298.25994406076,48518.996696922295,-13.766419243727626
149,75773.24818692604,48543.30583386418,-13.28582103957092
150,76248.23642979132,48557.04576250845,-12.653729059107206
151,76723.2246726566,48491.79346223204,-12.247153840795761
152,77198.21291552187,48573.30892277995,-11.94613045532617
153,77673.20115838714,48547.14186408611,-11.507324454866364
154,78148.18940125241,48553.09380713472,-11.016729877499529
155,78623.17764411769,48570.01277084242,-10.499806086085755
156,79098.16588698297,48597.11013017829,-10.149376878416774
157,79573.15412984825,48593.31157845973,-9.706246975689169
158,80048.14237271351,48594.76985988557,-9.291043793386905
159,80523.13061557879,48650.93061894751,-8.866758039384877
160,80998.11885844407,48618.85427081176,-8.42499841587761
161,81473.10710130935,48677.05643484408,-8.011790803092026
162,81948.09534417462,48645.81522034302,-7.623298965003016
163,82423.08358703989,48637.31757897118,-7.1441142896155725
164,82898.07182990517,48667.35923874647,-6.739432344024976
165,83373.06007277044,48686.66785664538,-6.3875399947385745
166,83848.04831563572,48656.47314762953,-5.851408874223466
167,84323.036558501,48680.92663276723,-5.561030865522298
168,84798.02480136626,48700.155524897964,-5.206842210453999
169,85273.01304423154,48705.22907248668,-4.8174609739297125
170,85748.00128709682,48723.5703207086,-4.435142082148786
171,86222.9895299621,48737.022061640426,-4.014679931830301
172,86697.97777282738,48739.18104086523,-3.622002651667003
173,87172.96601569265,48756.04976346739,-3.238794927755748
174,87647.95425855792,48754.75210626142,-2.8966121969008896
175,88122.9425014232,48750.898066632675,-2.4893988513420595
176,88597.93074428847,48782.40935671173,-2.186596069451582
177,89072.91898715375,48765.9398517497,-1.7630470095638202
178,89547.90723001903,48841.59380883138,-1.3999735037489813
179,90022.8954728843,48799.92183305342,-0.9949376097994218
180,90497.88371574957,48812.02961413115,-0.6561188959142328
181,90972.87195861485,48784.66017193003,-0.202181639762955
182,91447.86020148013,48825.41626276905,0.034453592452678095
183,91922.8484443454,48830.669964411936,0.4277717644376935
184,92397.83668721069,48865.243401437976,0.7986670362574841
185,92872.82493007595,48846.95746834687,1.1983327414341716
186,93347.81317294123,48838.13910520533,1.5240111307404618
187,93822.8014158065,48870.05856446385,1.9292897808046519
188,94297.78965867178,48893.967427757314,2.256206365133494
189,94772.77790153706,48860.7206727863,2.603002000697302
190,95247.76614440233,48910.02735904024,2.978998128318267
191,95722.7543872676,48855.28129710184,3.2517154874850576
192,96197.74263013288,48900.30364930936,3.5579578797128306
193,96672.73087299816,48943.509124284865,3.9606249156894364
194,97147.71911586344,48945.14994754104,4.262708231524016
195,97622.7073587287,48941.197813121275,4.6301425626943455
196,98097.69560159398,48958.543924299316,5.0040844340688295
197,98572.68384445926,48968.687794445425,5.278166939213179
198,99047.67208732454,48971.09739058669,5.63906955585901
199,99522.66033018981,48986.77068129298,5.937741950464101
200,99997.64857305508,49002.08322608489,6.242700995874543
