,Frequency,Impedance,Phase
0,10000.0,12033.828584309473,0.43454594581197625
1,11800.0,12097.325314970361,-0.012945159466937639
2,13600.0,12011.882945033754,-0.3446467981743808
3,15400.0,12118.15247423833,0.24378030621699054
4,17200.0,12148.829071893742,0.11512444674582412
5,19000.0,12015.1965379998,-0.0265782898338216
6,20800.0,12086.022842559785,-0.023324885789293148
7,22600.0,12079.243916616988,0.521058151260263
8,24400.0,12137.483741393211,0.014690562475948354
9,26200.0,12096.288109686051,0.03051913013439389
10,28000.0,12156.204379539715,0.17412180125785426
11,29800.0,12109.73938464022,0.010266536373592317
12,31600.0,12131.982803400204,0.2806962893859577
13,33400.0,12141.994070468681,-0.07302146216721894
14,35200.0,12109.092201139438,-0.22447382148749284
15,37000.0,12109.846050965472,0.2209812350432685
16,38800.0,12115.405706440564,0.12725276751865522
17,40600.0,12124.363926873755,-0.08070948894408048
18,42400.0,12054.405924568788,-0.029535024840697588
19,44200.0,12150.411397919563,0.22056076599471908
20,46000.0,12060.202834983855,0.10121637047024024
21,47800.0,12107.865936729126,0.08072182856068366
22,49600.0,12146.049719558423,0.11043755175711567
23,51400.0,12104.491857948844,0.1741660112122645
24,53200.0,12203.328607270101,0.017048706582272644
25,55000.0,12064.738676338295,-0.2541628247532799
26,56800.0,12262.19209479178,-0.8077249773619997
27,58600.0,12085.320441682177,-0.18631213693561222
28,60400.0,12127.993569943454,-0.0016555091481222917
29,62200.0,12128.369706395963,0.02815039895335758
30,64000.0,12075.616928785015,-0.0007425742887789966
31,65800.0,12108.987054948719,0.017060400214802485
32,67600.0,12131.832892580916,0.32772108769137276
33,69400.0,12175.061122062813,0.02569370749489508
34,71200.0,12131.639974273723,0.10690580440689246
35,73000.0,12132.963532957972,0.2408322711312394
36,74800.0,12146.3877389467,0.30775028672906046
37,76600.0,12118.726159978696,0.08884031703144046
38,78400.0,12134.728249898491,0.07244269628182565
39,80200.0,12061.853782332739,0.09739637899843956
40,82000.0,12110.040290358695,0.053202164711365185
41,83800.0,12087.107541330703,0.25266242412772044
42,85600.0,12107.73805726494,0.31062738930791056
43,87400.0,12137.451469412761,0.24755501262166035
44,89200.0,12152.65957343456,0.40723188697836576
45,91000.0,12127.131112494393,-0.07185600984877283
46,92800.0,12129.07563432162,0.17785280406718584
47,94600.0,12136.93834511473,0.2455960479175019
48,96400.0,12133.606904307884,0.2509643467943192
49,98200.0,12113.249146148126,0.34490765343400653
50,100000.0,12125.947873492381,0.2954036832862812
