,Frequency,Impedance,Phase
0,10000.0,1001522.3712738618,0.05074921382259845
1,11800.0,1000971.0318726043,0.023477797762268438
2,13600.0,997906.9962040489,0.0686808898051936
3,15400.0,1003157.0242994135,0.17234923944687353
4,17200.0,993254.8478383298,-0.00106603285479423
5,19000.0,998537.4988518778,0.07852662785427356
6,20800.0,1001111.101503608,0.017828474915972947
7,22600.0,997908.0374601638,-0.10234482399630451
8,24400.0,996811.909353232,-0.06340902435260887
9,26200.0,1001583.0115210719,-0.21050060626959066
10,28000.0,1000051.8666864244,0.09748394564826413
11,29800.0,1000157.8306451483,-0.015792024678376038
12,31600.0,1002496.4991796798,0.023518032980973658
13,33400.0,999648.883807646,0.030563214249866633
14,35200.0,999721.567290268,-0.04111337267318049
15,37000.0,1002015.7645212669,-0.1741416989964364
16,38800.0,1001408.3699781349,-0.06157882766927969
17,40600.0,1001839.4177249062,0.16252451809350532
18,42400.0,1002339.6663456407,0.12935290948036027
19,44200.0,998628.8375977679,0.028070106041127474
20,46000.0,997534.9597946322,0.02535504243843434
21,47800.0,1001590.6834299476,0.1633029552238554
22,49600.0,1002668.5143469298,-0.016317495482724098
23,51400.0,1000186.0751484379,-0.15573583472087194
24,53200.0,997917.2681922958,0.05244243332094811
25,55000.0,1000416.8419537547,-0.06432512499799259
26,56800.0,999899.6297748141,-0.04242554140671473
27,58600.0,995299.3733399822,-0.1617857091741257
28,60400.0,1001229.7085087375,0.017705530140005976
29,62200.0,998259.1216368063,-0.16544211843716994
30,64000.0,997225.4894321548,-0.011912316954067137
31,65800.0,991795.410154238,0.06231683922692355
32,67600.0,1006431.5411615556,-0.02271137958939562
33,69400.0,1002993.4878615713,0.15630191997632892
34,71200.0,1009253.8053040735,0.038598948459934945
35,73000.0,1000352.457503534,-0.3428492358359563
36,74800.0,999447.0336104042,-0.14299585515396984
37,76600.0,990390.0883462905,-0.16239246031841503
38,78400.0,1002068.9661249209,0.03211646802526502
39,80200.0,1004005.5500078147,0.038215104418782175
40,82000.0,995087.6517100513,-0.36368637188337516
41,83800.0,996364.8832444669,0.23374384206130117
42,85600.0,997171.7342720743,0.06985477751140934
43,87400.0,999928.3863105294,0.15206880532559808
44,89200.0,1001612.2725416555,0.12384983403558181
45,91000.0,1000958.0910559614,0.2740143014254386
46,92800.0,999494.4491962562,0.2912076155582781
47,94600.0,999629.2810844915,0.048628626745076176
48,96400.0,994890.3234218971,0.19207803320794903
49,98200.0,998738.0846624395,-0.07534465636270404
50,100000.0,995057.7427640711,-0.15495436854391897
