,Frequency,Impedance,Phase
0,10000.0,5021.654051189227,0.13331918624322725
1,11800.0,5029.790255170509,-0.046393785079715144
2,13600.0,5028.387851155787,-0.20944109816417722
3,15400.0,5041.891959752105,-0.013298453099764629
4,17200.0,5038.317523398333,-0.041327835735785357
5,19000.0,5025.604016855221,-0.063339061469037
6,20800.0,5031.456608523255,-0.17591424611248385
7,22600.0,5028.219611578315,0.07991046548875147
8,24400.0,5039.215879461087,-0.07513092545201516
9,26200.0,5029.838948615455,-0.11779776051656654
10,28000.0,5037.353709459568,-0.057732865420916823
11,29800.0,5035.993016046882,-0.16197845999658966
12,31600.0,5032.722250222774,-0.07954599556188668
13,33400.0,5033.779190519084,-0.1445010817579373
14,35200.0,5038.711456757667,-0.09376480635700091
15,37000.0,5041.999065210182,-0.14724654677473836
16,38800.0,5035.0130319039,-0.1303048503680202
17,40600.0,5033.209427838599,-0.22089225082447683
18,42400.0,5030.8625985959015,-0.14132890921587205
19,44200.0,5033.033810063335,-0.1354595463785131
20,46000.0,5027.190046119452,-0.21006814016192266
21,47800.0,5031.820810621741,-0.20158693298918706
22,49600.0,5036.970431839331,-0.24449012521228042
23,51400.0,5034.285091125356,-0.12972313750367448
24,53200.0,5042.262756389316,-0.2868938630414277
25,55000.0,5032.140366045465,-0.11298959055238811
26,56800.0,5039.555394965654,0.11159682965814
27,58600.0,5026.036252182342,-0.3193818800602912
28,60400.0,5036.008409642239,-0.3093753599993647
29,62200.0,5035.1233834518025,-0.22753919542162748
30,64000.0,5024.965772078735,-0.15899549823149073
31,65800.0,5039.662751221573,-0.23681875770722627
32,67600.0,5044.597172482262,-0.11677503267941347
33,69400.0,5040.311400763287,-0.2813003744844309
34,71200.0,5034.943682923363,-0.1937249979735043
35,73000.0,5039.986298511312,-0.21605896785513323
36,74800.0,5032.078189286939,-0.15066926268639236
37,76600.0,5033.10451185524,-0.21904191073451784
38,78400.0,5031.918185886255,-0.2349252690375465
39,80200.0,5046.950659650101,-0.15507954706214377
40,82000.0,5028.503272407821,-0.23661203596924452
41,83800.0,5044.713357719416,-0.21225557159181108
42,85600.0,5034.87305458352,-0.2486967139486751
43,87400.0,5037.402182747037,-0.28314694302673615
44,89200.0,5036.628459213676,-0.2162086966486072
45,91000.0,5032.618278762348,-0.2975399200992115
46,92800.0,5028.9773394339745,-0.2638364740145107
47,94600.0,5037.534932452463,-0.35759806406559846
48,96400.0,5034.450367455731,-0.38197314899696266
49,98200.0,5038.84720402448,-0.32614091955275626
50,100000.0,5036.240912719257,-0.3407329505910184
