,Frequency,Impedance,Phase
0,10000.0,54044.311914756596,0.1002752564849061
1,11800.0,54127.135929679775,-0.08441997159775383
2,13600.0,54080.33168693084,-0.34475257022847927
3,15400.0,54168.247867967344,-0.080887110594972
4,17200.0,54236.899891629255,-0.07146670589287396
5,19000.0,54041.1124504074,-0.1282472100899099
6,20800.0,54182.36291022201,-0.22133888681912595
7,22600.0,54220.141975092825,-0.27242198205840396
8,24400.0,54193.81950391565,-0.10701418588564593
9,26200.0,54151.04645283407,-0.2549180547937908
10,28000.0,54312.442059828114,-0.27747911695229277
11,29800.0,54195.80655416311,-0.30135033338206085
12,31600.0,54173.16247310432,-0.2630265909984928
13,33400.0,54265.45418762026,-0.2474564018680212
14,35200.0,54070.84377236627,-0.3852709608707414
15,37000.0,54284.76676194801,-0.29444365233780445
16,38800.0,54248.42881813825,-0.344728511365588
17,40600.0,54201.1374084553,-0.36427346520116544
18,42400.0,54167.36441219439,-0.4837570900264154
19,44200.0,54196.07543823502,-0.22602828686137855
20,46000.0,54294.051282433,-0.3773185671312831
21,47800.0,54140.50525185874,-0.4201386308150745
22,49600.0,54181.59242698025,-0.3710823390820792
23,51400.0,54215.756909095115,-0.43631587713611
24,53200.0,54184.30948781995,-0.24894771543148408
25,55000.0,54243.84196716702,-0.4375524243410496
26,56800.0,53914.49037617978,-0.30520378114158575
27,58600.0,54066.43377440774,-0.5060657605675942
28,60400.0,54168.40526907643,-0.5668667178274518
29,62200.0,54246.27015652632,-0.5428373386646399
30,64000.0,54010.992183704395,-0.5416837647146622
31,65800.0,54254.36678572366,-0.4686944815039169
32,67600.0,54289.03100451319,-0.5820951819486027
33,69400.0,54314.19929953879,-0.7131376130382137
34,71200.0,54200.12296801083,-0.6000952667201886
35,73000.0,54305.58097114744,-0.6514415077610352
36,74800.0,54161.2295205229,-0.7172756057739775
37,76600.0,54190.52817085999,-0.6101645106546698
38,78400.0,54266.157283324996,-0.5511328695338307
39,80200.0,54132.17042984012,-0.5879406086496601
40,82000.0,54143.228987805334,-0.6826758223952538
41,83800.0,54251.64779650735,-0.6224383017554374
42,85600.0,54202.02480678872,-0.6629325989534891
43,87400.0,54228.324914733,-0.641791355694636
44,89200.0,54192.17210716694,-0.7918392052425247
45,91000.0,54248.227842905246,-0.7976885982373005
46,92800.0,54207.852001877254,-0.7528633142545118
47,94600.0,54199.0390016961,-0.7609929490855052
48,96400.0,54185.03312829589,-0.9082006162478251
49,98200.0,54235.71530977709,-0.7873191205077887
50,100000.0,54174.99633853117,-0.7825353774317136
