,Frequency,Impedance,Phase
0,10000.0,32669.556064906126,0.037379178897822385
1,11800.0,32700.433992079063,-0.06012079097274636
2,13600.0,32695.842512387684,-0.12052763559762525
3,15400.0,32733.690779218472,-0.0552915822439104
4,17200.0,32729.178178858023,-0.09154175682351706
5,19000.0,32683.323036858397,-0.1006285247450478
6,20800.0,32752.05109607594,-0.08646958732333587
7,22600.0,32695.796414022454,-0.16427729828245674
8,24400.0,32773.551439667746,-0.06372235695022255
9,26200.0,32715.302184960794,-0.15311329807252605
10,28000.0,32723.176446707163,-0.18496355722851376
11,29800.0,32696.376654722764,-0.19647303948875106
12,31600.0,32737.08180465966,-0.1207042841325574
13,33400.0,32740.113871150774,-0.18087255943004266
14,35200.0,32710.072621361487,-0.23930912954750738
15,37000.0,32746.801932231792,-0.1398912476726082
16,38800.0,32706.355359103338,-0.21209562830739515
17,40600.0,32741.552285561673,-0.22523861698721248
18,42400.0,32702.316039507765,-0.2952380468045135
19,44200.0,32693.581817241877,-0.17635477021735824
20,46000.0,32753.66240438196,-0.18644404050223784
21,47800.0,32683.20104358151,-0.2940457002283665
22,49600.0,32732.06651911881,-0.2467270458030839
23,51400.0,32734.940354041406,-0.26154935291174297
24,53200.0,32750.883282573122,-0.2789862785645596
25,55000.0,32704.294707152305,-0.29579467816995475
26,56800.0,32564.550017113368,-0.20321840074620923
27,58600.0,32745.942213621314,-0.32704029125812895
28,60400.0,32726.265108280393,-0.30054274160318073
29,62200.0,32723.52036080332,-0.33990803174953044
30,64000.0,32660.564194496266,-0.3572422522354941
31,65800.0,32701.77466121864,-0.3244039184688745
32,67600.0,32739.3468417692,-0.37344425870287523
33,69400.0,32723.97455205283,-0.3084705927022924
34,71200.0,32715.667796628753,-0.43604038803317735
35,73000.0,32727.00108084717,-0.37580835189447725
36,74800.0,32683.322616823207,-0.3800952794239265
37,76600.0,32717.711763202282,-0.3942885599426518
38,78400.0,32730.92044889763,-0.384427577316103
39,80200.0,32698.858102251714,-0.3373419150869381
40,82000.0,32731.288403951086,-0.44371891473656433
41,83800.0,32710.61123685623,-0.5085986344810749
42,85600.0,32707.27000067611,-0.4442620503260173
43,87400.0,32726.617561992327,-0.4603292593213837
44,89200.0,32753.7248358178,-0.49131509604785606
45,91000.0,32689.359136595376,-0.5061651763791133
46,92800.0,32712.94406698463,-0.423413746008805
47,94600.0,32746.567509161676,-0.5063428125552036
48,96400.0,32728.424467157907,-0.5967452533522533
49,98200.0,32709.36181467777,-0.5016394841715623
50,100000.0,32708.118691430187,-0.5130529102950732
