,Frequency,Impedance,Phase
0,10000.0,10113.752661304447,0.36916188575389697
1,11800.0,10155.353219230969,-0.09252852354455854
2,13600.0,10140.599019543675,-0.23682388525344322
3,15400.0,10156.444321312876,0.1801943636033343
4,17200.0,10193.050724191582,0.06955358448851712
5,19000.0,10103.78964963631,-0.05954273716071157
6,20800.0,10208.347729930072,0.0028126640573873374
7,22600.0,10216.399856410022,-0.5232497089762091
8,24400.0,10187.43944383804,-0.06709996596606516
9,26200.0,10158.314122897777,-0.05805887543647259
10,28000.0,10193.802119958846,-0.022919038483792065
11,29800.0,10171.344273839846,-0.146974857317673
12,31600.0,10172.129649502096,0.10719951711877229
13,33400.0,10175.638588168946,-0.006058377967860906
14,35200.0,10178.306388007793,-0.0643656366473806
15,37000.0,10205.37794480971,-0.08023451917199509
16,38800.0,10177.895908798562,0.030676794736450574
17,40600.0,10173.99033934638,0.04112061044185111
18,42400.0,10134.368013517746,-0.08449661105646555
19,44200.0,10200.766828171834,0.0598273281880779
20,46000.0,10180.215763185166,0.063836739457372
21,47800.0,10177.980011342222,0.07950579172688776
22,49600.0,10183.245425745667,-0.023177567206062122
23,51400.0,10189.432218223363,-0.0290764578990661
24,53200.0,10198.653903821614,0.22481955979378654
25,55000.0,10166.214848234928,-0.08114635757470978
26,56800.0,10104.35669723885,0.6078565441745241
27,58600.0,10199.20871408838,-0.15880906476502332
28,60400.0,10185.673467047434,-0.002881871010231407
29,62200.0,10184.83033163205,-0.08368847158646986
30,64000.0,10175.173699280766,0.0784791037103787
31,65800.0,10181.89800269413,0.07757381324057633
32,67600.0,10145.22562161396,-0.24438285213705058
33,69400.0,10173.043495371852,0.08130716200258803
34,71200.0,10186.389420058957,0.042053173799615706
35,73000.0,10201.762064631908,0.0532853812235885
36,74800.0,10176.36435577999,0.1637689897941641
37,76600.0,10165.311198697758,0.13128597202126002
38,78400.0,10188.94270830313,0.017382681227502417
39,80200.0,10146.435345374166,-0.1923922196255603
40,82000.0,10184.989426928936,-0.0638528158415852
41,83800.0,10192.541193423285,-0.112110922506929
42,85600.0,10165.35017914852,0.053445098270515246
43,87400.0,10195.37235519227,0.1284098695654734
44,89200.0,10162.211480684042,0.13860170382776005
45,91000.0,10188.608622155596,-0.3887806753016321
46,92800.0,10168.467471961496,0.17722775976812954
47,94600.0,10212.387680682205,0.06642226653292482
48,96400.0,10175.214856047076,0.04063262179238336
49,98200.0,10179.467420148318,0.010734490875393021
50,100000.0,10175.586585624373,0.07499407672315783
