,Frequency,Impedance,Phase
0,10000.0,3259.9247833798267,1.4824112747652975
1,11800.0,3312.8009109286604,0.12762032257489864
2,13600.0,3290.853823320458,-1.0032522573507663
3,15400.0,3338.631850397846,0.703514898527942
4,17200.0,3347.422253208105,0.6340988295363559
5,19000.0,3262.800434043541,0.8143621930353788
6,20800.0,3379.0190749160183,0.07299190209602102
7,22600.0,3412.200896580984,1.2011284979064385
8,24400.0,3355.133797134021,1.0801605570198944
9,26200.0,3316.224099663783,0.5996856922268989
10,28000.0,3356.782125708224,0.8555682422421569
11,29800.0,3333.989487103893,0.7354826735169127
12,31600.0,3325.428899732647,0.8711534046375959
13,33400.0,3323.491350309405,0.6783943691369814
14,35200.0,3276.921318748604,0.35685960125510974
15,37000.0,3366.4288430476217,0.25494266162615986
16,38800.0,3322.0042186701235,1.0258290097880263
17,40600.0,3339.237148940752,0.8476037957324252
18,42400.0,3286.337834201167,0.8830469011791138
19,44200.0,3386.6362424496933,1.9929781255048056
20,46000.0,3364.619914044513,1.7191988155690865
21,47800.0,3322.5633963075215,0.9384975420098272
22,49600.0,3342.0817929892264,1.1423925870076346
23,51400.0,3339.523560506707,1.3241935909821905
24,53200.0,3277.3690497606453,1.4902154488760289
25,55000.0,3325.252206175456,1.3824640426776682
26,56800.0,3212.4068472542986,1.3440907770325907
27,58600.0,3280.04847302683,1.051286208769909
28,60400.0,3305.8641266335153,1.281047237240557
29,62200.0,3347.21640764741,1.2560627744503563
30,64000.0,3308.530902847555,1.563102241291915
31,65800.0,3322.044025666908,0.8641695086366781
32,67600.0,3358.2450130969773,1.449641653690719
33,69400.0,3305.5700374074145,1.2850212234471314
34,71200.0,3338.8419345866637,1.3578155794440363
35,73000.0,3335.1786781102282,1.8921781723414028
36,74800.0,3332.2981780635955,2.1922442797973076
37,76600.0,3316.4001735400993,1.628734416688701
38,78400.0,3326.817411982286,1.6838847270972792
39,80200.0,3279.2631628230906,1.6856140065699492
40,82000.0,3336.805513389734,1.678406947354972
41,83800.0,3326.819766522169,1.6858508370954155
42,85600.0,3330.7587882910902,2.2024104320514652
43,87400.0,3347.4213067525297,1.9351394726092508
44,89200.0,3323.0327541862343,2.885621519818528
45,91000.0,3355.9872859327274,1.5812893189561237
46,92800.0,3312.51425477286,2.435133659994051
47,94600.0,3333.1298517102396,2.1059302031326297
48,96400.0,3320.221998853631,2.460972437980672
49,98200.0,3322.6950319681387,2.469096979745359
50,100000.0,3329.6956280650024,2.2125892061295076
