,Frequency,Impedance,Phase
0,10000.0,998.1328534484658,0.3466603709422884
1,11800.0,1003.7557244726229,-0.08879439062445726
2,13600.0,1001.3744230455743,-0.21524703818317903
3,15400.0,1003.1301864651693,0.11348468974483694
4,17200.0,1004.9320652221154,0.15037995907670165
5,19000.0,998.3666442579078,-0.055954199339282695
6,20800.0,1002.9543109714139,-0.036074034156172274
7,22600.0,1003.261755098147,-0.027915865954469155
8,24400.0,999.987509454192,-0.01820731858850877
9,26200.0,1001.7026513279942,-0.06006593387934345
10,28000.0,1005.597694774747,0.028879756764922604
11,29800.0,1006.399703672501,-0.058602963445423484
12,31600.0,1002.1082241115856,-0.040019659478502945
13,33400.0,1003.6550452957523,0.023578544733140916
14,35200.0,999.0209965052162,0.013242313927150917
15,37000.0,1006.0095460687253,0.04415251077972471
16,38800.0,1001.8500553914674,-0.006119223879636593
17,40600.0,1004.0506072841042,-0.10867545000462542
18,42400.0,1001.6536062973323,-0.2117279479122658
19,44200.0,1004.2556247632826,0.14610917332072404
20,46000.0,1006.0201015364161,-0.11180659218734945
21,47800.0,1003.9380183321966,0.01170001458092429
22,49600.0,1003.2863924854373,-0.021868006015893116
23,51400.0,1003.8938598363457,0.05518710719655928
24,53200.0,999.5176327687491,-0.16975011240685944
25,55000.0,1002.5363970155286,-0.05756283345903057
26,56800.0,1000.9497257665485,0.6668476076555976
27,58600.0,999.2008810284158,0.037307486216093366
28,60400.0,1003.6485295231053,-0.01971907740471579
29,62200.0,1003.9136552177914,-0.049039411596368154
30,64000.0,1001.1351757394342,0.10889455953662264
31,65800.0,1004.4585728462512,-0.027386342104705363
32,67600.0,1005.3907797737519,0.08183124706823719
33,69400.0,1004.3167013002695,0.016216118788122458
34,71200.0,1003.6653887791731,0.015290464896168032
35,73000.0,1004.439379749966,0.08958589594175237
36,74800.0,1005.7918621690011,-0.12184223630129054
37,76600.0,1004.6703779948456,0.02742609090762471
38,78400.0,1002.9358966448792,-0.03908209788585282
39,80200.0,1006.5235924321445,-0.15390781900168804
40,82000.0,1003.2109298769689,0.14316187138098257
41,83800.0,1003.5504795714528,-0.06390591361298448
42,85600.0,1003.7697889727056,0.13433796469831805
43,87400.0,1003.6875084802698,0.07854546610701618
44,89200.0,1003.6542130021951,0.1778277441088676
45,91000.0,1007.2638882864403,-0.09849535383756347
46,92800.0,1000.941343800143,-0.08719124324721861
47,94600.0,1004.7799531567719,0.01037163691250953
48,96400.0,1004.6405644230226,-0.16866496105944861
49,98200.0,1003.2419021875868,-0.07481746998269045
50,100000.0,1002.8395437434289,0.08586692248479721
