,Frequency,Impedance,Phase
0,10000.0,203069.73682754135,-0.08008072175880443
1,11800.0,203008.903289542,-0.18064448700596358
2,13600.0,203328.9936061596,-0.25427815032833223
3,15400.0,203185.62165130262,-0.13852412898256716
4,17200.0,203316.9252664607,-0.19476583338911269
5,19000.0,202964.90250668628,-0.22706149490903726
6,20800.0,202997.60919809213,-0.21932898260871525
7,22600.0,202719.8489626205,-0.18703758496855016
8,24400.0,203375.42329559865,-0.29867346614975077
9,26200.0,203225.84656608128,-0.336634349308099
10,28000.0,203262.7789538918,-0.37761728159375707
11,29800.0,203075.6523568934,-0.43002440951869403
12,31600.0,203577.30582645937,-0.38960089921465624
13,33400.0,203290.17759857414,-0.4881550751014174
14,35200.0,203386.41736729888,-0.376352973124483
15,37000.0,203307.30743872956,-0.4807911428588909
16,38800.0,203083.02922299158,-0.5097726658499937
17,40600.0,203263.17608867295,-0.46357288988667733
18,42400.0,203190.3847568906,-0.5337986875121032
19,44200.0,203900.06502635358,-0.5277317724388126
20,46000.0,203131.95005604884,-0.6079442506394344
21,47800.0,203356.05205610266,-0.6760319432189021
22,49600.0,203401.3712242682,-0.670675253200784
23,51400.0,203182.43204027836,-0.6041433223329022
24,53200.0,203215.49752615925,-0.6967661624495349
25,55000.0,203208.70612806614,-0.7129453905675973
26,56800.0,203996.6884160629,-0.7388889160952203
27,58600.0,203096.11732697312,-0.6629571587149599
28,60400.0,202968.69452300004,-0.674140725952725
29,62200.0,203247.5646423777,-0.8549479965560067
30,64000.0,202933.92923813622,-0.7499960403866908
31,65800.0,202865.489943705,-0.7876863560269953
32,67600.0,203524.92892206795,-0.8483515120371976
33,69400.0,202956.56537050483,-0.8309095780942926
34,71200.0,203641.9492488193,-0.7906885585658756
35,73000.0,203537.29085515626,-1.189191629150514
36,74800.0,203050.21954032307,-0.9040757885633752
37,76600.0,203515.2811241463,-0.8872398639061316
38,78400.0,203171.9462913403,-0.8536887994070526
39,80200.0,202703.16747583737,-0.8898264043168069
40,82000.0,203662.39072442005,-1.030230396062791
41,83800.0,203073.9771349792,-1.0634852298940132
42,85600.0,203102.73441979085,-0.9878182608294992
43,87400.0,203345.19162645633,-1.0831338886538902
44,89200.0,203043.11527623236,-1.01231263490547
45,91000.0,203225.21031672883,-1.1477607922435595
46,92800.0,203330.17810133714,-1.1438268700700291
47,94600.0,203382.11515520254,-1.3828804341490013
48,96400.0,203313.42960243087,-0.9919205753648157
49,98200.0,203218.51122189214,-1.1713255958063655
50,100000.0,203070.7872209249,-1.3100538898702325
